"Index","FB","AMZN","AAPL","NFLX","GOOG"
"2000-01-13 19:00:00",NA,-0.0259255998950565,0.0374270822943237,NA,NA
"2000-01-17 19:00:00",NA,-0.00194742028439557,0.0342571291894696,NA,NA
"2000-01-18 19:00:00",NA,0.0410558852943305,0.0249365153978181,NA,NA
"2000-01-19 19:00:00",NA,-0.0313564882056169,0.063062150330529,NA,NA
"2000-01-20 19:00:00",NA,-0.0423917587742557,-0.0194668627758733,NA,NA
"2000-01-23 19:00:00",NA,0.122137422037469,-0.0465502120626578,NA,NA
"2000-01-24 19:00:00",NA,-0.0125562187754125,0.0549314321915146,NA,NA
"2000-01-25 19:00:00",NA,-0.0662246590777018,-0.0185206505458144,NA,NA
"2000-01-26 19:00:00",NA,0.0322608622182215,-0.00171939018593168,NA,NA
"2000-01-27 19:00:00",NA,-0.0816780310142672,-0.0791802145291251,NA,NA
"2000-01-30 19:00:00",NA,0.0455524296861571,0.0206843592603984,NA,NA
"2000-01-31 19:00:00",NA,0.0435674961384961,-0.0343207174778896,NA,NA
"2000-02-01 19:00:00",NA,0.0292258243814953,-0.0144416151834903,NA,NA
"2000-02-02 19:00:00",NA,0.192619386770734,0.0445477551625381,NA,NA
"2000-02-03 19:00:00",NA,-0.0691519678201166,0.0443720967352153,NA,NA
"2000-02-06 19:00:00",NA,-0.0464063728141558,0.0545986805448693,NA,NA
"2000-02-07 19:00:00",NA,0.102857385439708,0.00711926321005915,NA,NA
"2000-02-08 19:00:00",NA,-0.0351987369658929,-0.0198009515539725,NA,NA
"2000-02-09 19:00:00",NA,-0.0519493547686349,0.00774702721015996,NA,NA
"2000-02-10 19:00:00",NA,0,-0.0427366107908322,NA,NA
"2000-02-13 19:00:00",NA,-0.0232375601259714,0.0629127460682989,NA,NA
"2000-02-14 19:00:00",NA,-0.00843175315793777,0.0271376321089426,NA,NA
"2000-02-15 19:00:00",NA,-0.0432593400812418,-0.0418166923574563,NA,NA
"2000-02-16 19:00:00",NA,-0.0241622492790798,0.00655684931485978,NA,NA
"2000-02-17 19:00:00",NA,-0.0635728040176123,-0.0320685822580078,NA,NA
"2000-02-21 19:00:00",NA,-0.0185100267708684,0.0227528775251308,NA,NA
"2000-02-22 19:00:00",NA,0.102702117991216,0.0211984620586965,NA,NA
"2000-02-23 19:00:00",NA,-0.0288048717891751,-0.0090380432253794,NA,NA
"2000-02-24 19:00:00",NA,0.00999553983167884,-0.042817560335144,NA,NA
"2000-02-27 19:00:00",NA,-0.0500567887846249,0.0257116028861748,NA,NA
"2000-02-28 19:00:00",NA,0.0464335964152046,0.0120804003435946,NA,NA
"2000-02-29 19:00:00",NA,-0.0445342606115522,0.128255372191125,NA,NA
"2000-03-01 19:00:00",NA,-0.0515929497860871,-0.0659182394997367,NA,NA
"2000-03-02 19:00:00",NA,-0.000999500333083499,0.0480071646148876,NA,NA
"2000-03-05 19:00:00",NA,0.0227394869694893,-0.0182122145181598,NA,NA
"2000-03-06 19:00:00",NA,-0.00686613781319927,-0.0226411127401093,NA,NA
"2000-03-07 19:00:00",NA,0.00196656897204085,-0.00715383735661866,NA,NA
"2000-03-08 19:00:00",NA,0.0783789396122119,0.00204918104493542,NA,NA
"2000-03-09 19:00:00",NA,-0.0285602092667281,0.0282306546665704,NA,NA
"2000-03-12 19:00:00",NA,-0.0236417630570404,-0.0359236082741422,NA,NA
"2000-03-13 19:00:00",NA,0.00477327875265759,-0.0599735682930339,NA,NA
"2000-03-14 19:00:00",NA,-0.0289875368732523,0.0173438084950362,NA,NA
"2000-03-15 19:00:00",NA,0.0384662808277961,0.0446905267095946,NA,NA
"2000-03-16 19:00:00",NA,-0.0219369788765856,0.0278746462800173,NA,NA
"2000-03-19 19:00:00",NA,-0.00968999830096906,-0.0161199914796584,NA,NA
"2000-03-20 19:00:00",NA,0.120052448204382,0.0926341307318363,NA,NA
"2000-03-21 19:00:00",NA,-0.0235921820168201,0.0663009003745121,NA,NA
"2000-03-22 19:00:00",NA,-0.0433672291151298,-0.0201386798392654,NA,NA
"2000-03-23 19:00:00",NA,0.0712679055176738,-0.0187465385428522,NA,NA
"2000-03-26 19:00:00",NA,0.00600087527313734,0.00627264930574468,NA,NA
"2000-03-27 19:00:00",NA,-0.0418909417091601,-0.00313140639477146,NA,NA
"2000-03-28 19:00:00",NA,-0.0568438989765288,-0.0231895801748435,NA,NA
"2000-03-29 19:00:00",NA,0.00376648279547686,-0.0778932888981742,NA,NA
"2000-03-30 19:00:00",NA,0.00749067172915766,0.0769723806759699,NA,NA
"2000-04-02 20:00:00",NA,-0.0526689455821874,-0.0185744661323016,NA,NA
"2000-04-03 20:00:00",NA,0.00588236990306661,-0.0460491046885106,NA,NA
"2000-04-04 20:00:00",NA,-0.0277520287930337,0.0237818895172786,NA,NA
"2000-04-05 20:00:00",NA,0.0326277088565176,-0.0406056662458701,NA,NA
"2000-04-06 20:00:00",NA,0.0502713716240979,0.0510831182745735,NA,NA
"2000-04-09 20:00:00",NA,-0.0639836334880799,-0.0525963464836676,NA,NA
"2000-04-10 20:00:00",NA,0,-0.0455011743137421,NA,NA
"2000-04-11 20:00:00",NA,-0.117043664088505,-0.089174903720695,NA,NA
"2000-04-12 20:00:00",NA,-0.160824786914952,0.0409124429861287,NA,NA
"2000-04-13 20:00:00",NA,-0.023716526617316,-0.0171449830384662,NA,NA
